Sqft,Floor,Bedroom,Living.Room,Bathroom,Price
1102.98,2.0,2.0,1.0,2.0,31000.0
782.76,3.0,2.0,1.0,1.0,30000.0
1352.04,9.0,3.0,2.0,2.0,48000.0
1494.36,6.0,4.0,1.0,2.0,60000.0
1245.3,5.0,3.0,2.0,2.0,40000.0
1529.94,2.0,4.0,2.0,2.0,45000.0
1569.078,10.0,2.0,2.0,2.0,58000.0
1352.04,2.0,4.0,2.0,2.0,30000.0
2141.916,7.0,4.0,2.0,2.0,77000.0
1565.52,1.0,3.0,2.0,3.0,80000.0
1885.74,2.0,4.0,2.0,2.0,55000.0
1761.21,3.0,3.0,2.0,2.0,45000.0
1761.21,3.0,4.0,2.0,2.0,45000.0
889.5,11.0,2.0,2.0,1.0,30500.0
2668.5,5.0,4.0,2.0,2.0,138888.0
1334.25,5.0,3.0,2.0,2.0,38000.0
925.08,1.0,2.0,2.0,1.0,36000.0
878.826,10.0,1.0,1.0,1.0,47999.0
1067.4,3.0,3.0,2.0,1.0,35000.0
1423.2,11.0,2.0,2.0,2.0,38000.0
1419.642,3.0,3.0,2.0,2.0,45000.0
711.6,5.0,2.0,2.0,1.0,22000.0
718.716,5.0,2.0,2.0,1.0,35000.0
1956.9,9.0,4.0,2.0,2.0,90000.0
1544.172,10.0,4.0,2.0,2.0,98000.0
2383.86,1.0,5.0,3.0,3.0,60000.0
2081.43,10.0,3.0,2.0,2.0,68000.0
711.6,6.0,2.0,1.0,1.0,17000.0
700.926,7.0,2.0,1.0,1.0,40000.0
1181.256,1.0,3.0,2.0,2.0,52000.0
498.12,11.0,2.0,1.0,1.0,40000.0
5856.468,7.0,6.0,2.0,5.0,180000.0
1245.3,8.0,3.0,2.0,2.0,23000.0
868.152,3.0,3.0,2.0,1.0,26000.0
533.7,7.0,1.0,1.0,1.0,28800.0
693.81,2.0,1.0,1.0,1.0,33000.0
1576.194,3.0,4.0,2.0,2.0,44000.0
5760.402,9.0,3.0,2.0,3.0,170000.0
796.992,3.0,2.0,2.0,1.0,45000.0
2052.966,5.0,4.0,2.0,2.0,78000.0
1163.466,2.0,3.0,2.0,2.0,38000.0
1316.46,4.0,3.0,2.0,2.0,45000.0
1099.422,4.0,2.0,2.0,1.0,38800.0
1480.128,4.0,2.0,2.0,2.0,99999.0
2739.66,5.0,4.0,2.0,2.0,150000.0
800.55,3.0,2.0,2.0,1.0,43000.0
676.02,6.0,2.0,1.0,1.0,45000.0
964.218,4.0,3.0,2.0,1.0,32000.0
1832.37,9.0,4.0,2.0,2.0,69000.0
782.76,10.0,1.0,0.0,1.0,31000.0
1551.288,5.0,4.0,2.0,2.0,59800.0
1102.98,2.0,2.0,2.0,2.0,31000.0
989.124,9.0,3.0,2.0,2.0,42000.0
711.6,9.0,2.0,1.0,1.0,27000.0
1458.78,6.0,3.0,2.0,2.0,36000.0
1359.156,7.0,3.0,2.0,2.0,45000.0
2063.64,5.0,4.0,2.0,2.0,60000.0
846.804,14.0,2.0,2.0,1.0,29000.0
1458.78,21.0,3.0,2.0,2.0,60000.0
1127.886,4.0,3.0,2.0,2.0,26000.0
1355.598,5.0,2.0,2.0,2.0,69999.0
1892.856,5.0,4.0,2.0,2.0,129999.0
1031.82,3.0,3.0,2.0,2.0,21000.0
1707.84,5.0,3.0,2.0,2.0,50000.0
640.44,9.0,2.0,1.0,1.0,45000.0
1014.03,8.0,3.0,2.0,2.0,36000.0
1067.4,6.0,3.0,2.0,1.0,43000.0
711.6,8.0,1.0,2.0,1.0,30000.0
996.24,4.0,3.0,2.0,1.0,6100.0
2134.8,3.0,4.0,2.0,3.0,98000.0
1647.354,11.0,4.0,2.0,2.0,55000.0
1138.56,3.0,3.0,2.0,2.0,42000.0
889.5,5.0,1.0,1.0,1.0,43000.0
711.6,8.0,1.0,1.0,1.0,36000.0
1857.276,2.0,3.0,2.0,2.0,45000.0
1102.98,6.0,3.0,2.0,2.0,65000.0
925.08,2.0,2.0,1.0,1.0,32000.0
2312.7,11.0,3.0,2.0,2.0,99999.0
925.08,4.0,3.0,2.0,2.0,45000.0
711.6,1.0,3.0,1.0,1.0,12000.0
4198.44,15.0,7.0,3.0,4.0,180000.0
3095.46,1.0,4.0,2.0,3.0,100000.0
2590.224,5.0,3.0,2.0,3.0,110000.0
1885.74,8.0,3.0,2.0,2.0,120000.0
1245.3,1.0,3.0,2.0,2.0,55000.0
1174.14,10.0,3.0,2.0,2.0,41000.0
1458.78,6.0,2.0,2.0,2.0,75000.0
1305.786,9.0,3.0,2.0,2.0,42000.0
1316.46,12.0,3.0,2.0,2.0,45000.0
1167.024,2.0,3.0,2.0,2.0,38000.0
996.24,3.0,3.0,1.0,1.0,28000.0
1099.422,2.0,4.0,2.0,2.0,57777.0
2042.292,6.0,2.0,2.0,2.0,82000.0
843.246,2.0,1.0,1.0,1.0,53000.0
1889.298,18.0,3.0,2.0,2.0,70000.0
1266.648,6.0,3.0,2.0,2.0,40000.0
1707.84,9.0,4.0,2.0,2.0,60000.0
1707.84,9.0,3.0,2.0,2.0,80000.0
2846.4,5.0,4.0,2.0,2.0,138888.0
1359.156,7.0,3.0,2.0,2.0,45000.0
377.148,4.0,1.0,1.0,1.0,24800.0
740.064,13.0,1.0,1.0,1.0,45000.0
1707.84,3.0,3.0,2.0,2.0,65000.0
1376.946,6.0,3.0,2.0,1.0,36000.0
3775.038,4.0,4.0,1.0,2.0,141700.0
2782.356,6.0,2.0,1.0,2.0,110600.0
853.92,5.0,3.0,1.0,3.0,44600.0
3187.968,8.0,2.0,2.0,4.0,130700.0
2138.358,10.0,1.0,2.0,2.0,90200.0
640.44,13.0,3.0,2.0,2.0,42400.0
964.218,15.0,2.0,2.0,1.0,53700.0
3059.88,4.0,3.0,2.0,2.0,112100.0
1255.974,8.0,4.0,2.0,3.0,58900.0
1885.74,4.0,4.0,2.0,2.0,70700.0
1177.698,3.0,3.0,2.0,1.0,40700.0
1362.714,19.0,1.0,2.0,1.0,74700.0
1779.0,3.0,4.0,1.0,1.0,66300.0
1188.372,3.0,3.0,2.0,2.0,44600.0
1423.2,6.0,2.0,2.0,3.0,61700.0
836.13,5.0,3.0,1.0,1.0,36800.0
1102.98,5.0,3.0,1.0,2.0,49700.0
711.6,6.0,3.0,1.0,1.0,34100.0
2134.8,6.0,3.0,2.0,2.0,83000.0
3255.57,3.0,3.0,2.0,2.0,117300.0
1697.166,9.0,2.0,3.0,2.0,68200.0
1266.648,11.0,1.0,2.0,1.0,57700.0
1074.516,8.0,1.0,2.0,2.0,49500.0
2006.712,2.0,4.0,2.0,2.0,71500.0
1209.72,2.0,3.0,2.0,2.0,43700.0
1174.14,21.0,3.0,2.0,2.0,74700.0
1287.996,3.0,2.0,2.0,1.0,44700.0
1551.288,3.0,3.0,2.0,1.0,53800.0
2558.202,6.0,2.0,2.0,1.0,94400.0
1387.62,2.0,4.0,2.0,1.0,46200.0
426.96,16.0,2.0,2.0,1.0,36500.0
533.7,8.0,2.0,2.0,2.0,30300.0
1174.14,13.0,3.0,2.0,1.0,57500.0
1494.36,2.0,4.0,2.0,1.0,49900.0
878.826,2.0,3.0,2.0,2.0,32000.0
3145.272,4.0,3.0,1.0,1.0,116200.0
711.6,12.0,2.0,1.0,2.0,48000.0
2668.5,10.0,2.0,2.0,2.0,108700.0
1700.724,13.0,3.0,2.0,1.0,76000.0
711.6,9.0,3.0,2.0,3.0,41700.0
754.296,2.0,2.0,2.0,2.0,27800.0
1814.58,9.0,3.0,2.0,2.0,76800.0
3735.9,5.0,3.0,3.0,1.0,129200.0
1458.78,2.0,5.0,2.0,2.0,52100.0
441.192,3.0,2.0,1.0,2.0,23300.0
1487.244,7.0,4.0,2.0,4.0,68900.0
2134.8,3.0,3.0,1.0,1.0,79000.0
2558.202,10.0,4.0,2.0,1.0,100900.0
2138.358,2.0,3.0,2.0,1.0,72700.0
1067.4,5.0,3.0,2.0,2.0,43800.0
1956.9,6.0,4.0,2.0,1.0,73000.0
711.6,5.0,4.0,2.0,2.0,31100.0
5856.468,2.0,4.0,2.0,2.0,206800.0
1352.04,2.0,2.0,2.0,2.0,48800.0
718.716,7.0,2.0,2.0,2.0,35100.0
1167.024,3.0,2.0,2.0,2.0,44000.0
2099.22,13.0,3.0,2.0,2.0,93600.0
782.76,2.0,2.0,1.0,2.0,33600.0
1480.128,5.0,1.0,2.0,1.0,55000.0
3842.64,4.0,2.0,2.0,3.0,143400.0
2298.468,7.0,2.0,2.0,2.0,90600.0
1832.37,2.0,2.0,2.0,1.0,62100.0
1522.824,7.0,2.0,1.0,2.0,68100.0
1031.82,3.0,4.0,1.0,2.0,43700.0
604.86,4.0,3.0,2.0,3.0,29400.0
2938.908,9.0,3.0,2.0,1.0,112700.0
1458.78,8.0,2.0,2.0,1.0,59200.0
846.804,14.0,5.0,1.0,2.0,55700.0
1490.802,9.0,4.0,2.0,2.0,65300.0
3255.57,10.0,3.0,2.0,2.0,129200.0
1707.84,4.0,2.0,2.0,2.0,64700.0
523.026,5.0,4.0,2.0,2.0,24500.0
732.948,4.0,1.0,2.0,1.0,27100.0
533.7,3.0,2.0,2.0,1.0,18200.0
1085.19,4.0,2.0,3.0,1.0,34600.0
1127.886,2.0,2.0,2.0,1.0,37400.0
1127.886,10.0,2.0,1.0,1.0,55700.0
2063.64,14.0,1.0,1.0,2.0,99100.0
889.5,2.0,2.0,2.0,2.0,32600.0
1384.062,8.0,3.0,1.0,3.0,68300.0
1352.04,4.0,2.0,2.0,2.0,52200.0
2184.612,11.0,2.0,1.0,2.0,98100.0
3735.9,9.0,3.0,2.0,2.0,144300.0
448.308,10.0,5.0,2.0,2.0,30200.0
925.08,5.0,1.0,2.0,2.0,39100.0
1551.288,3.0,2.0,2.0,2.0,57500.0
1366.272,7.0,2.0,1.0,2.0,62600.0
782.76,4.0,1.0,2.0,1.0,28800.0
1743.42,3.0,2.0,2.0,2.0,64300.0
782.76,5.0,4.0,2.0,2.0,33600.0
1206.162,3.0,4.0,2.0,2.0,45100.0
3504.63,3.0,1.0,2.0,2.0,126400.0
640.44,1.0,3.0,2.0,3.0,25600.0
1352.04,2.0,4.0,2.0,3.0,52100.0
2444.346,5.0,3.0,2.0,1.0,88600.0
711.6,15.0,1.0,2.0,2.0,48600.0
1490.802,3.0,3.0,2.0,2.0,55200.0
462.54,3.0,3.0,2.0,1.0,15500.0
2134.8,3.0,1.0,2.0,4.0,85400.0
1387.62,11.0,3.0,2.0,2.0,65200.0
925.08,5.0,3.0,2.0,2.0,38800.0
1586.868,2.0,3.0,2.0,2.0,56900.0
1352.04,5.0,1.0,2.0,2.0,54100.0
1889.298,1.0,3.0,1.0,1.0,67000.0
740.064,6.0,3.0,2.0,2.0,34000.0
2561.76,8.0,4.0,2.0,2.0,101200.0
377.148,6.0,1.0,2.0,1.0,18000.0
1031.82,6.0,4.0,1.0,3.0,52300.0
1206.162,9.0,2.0,2.0,2.0,55600.0
2768.124,5.0,4.0,2.0,1.0,99800.0
391.38,6.0,3.0,2.0,2.0,21700.0
1732.746,19.0,2.0,1.0,1.0,92200.0
1544.172,6.0,2.0,2.0,1.0,58800.0
1423.2,2.0,3.0,1.0,2.0,55900.0
1352.04,4.0,3.0,2.0,2.0,52100.0
426.96,5.0,3.0,2.0,2.0,21300.0
1771.884,11.0,3.0,2.0,2.0,78700.0
2227.308,7.0,3.0,3.0,3.0,86800.0
1223.952,4.0,2.0,0.0,3.0,60800.0
370.032,11.0,4.0,1.0,2.0,34000.0
711.6,2.0,2.0,1.0,2.0,31100.0
1544.172,2.0,3.0,2.0,1.0,51800.0
1586.868,2.0,3.0,2.0,1.0,53300.0
2543.97,7.0,3.0,2.0,2.0,99100.0
1067.4,9.0,4.0,2.0,3.0,54000.0
1544.172,6.0,3.0,2.0,2.0,62200.0
1814.58,3.0,4.0,1.0,1.0,67600.0
569.28,10.0,2.0,2.0,1.0,31300.0
1889.298,5.0,4.0,2.0,3.0,76100.0
768.528,7.0,2.0,2.0,2.0,36800.0
2134.8,6.0,3.0,1.0,3.0,91300.0
3255.57,21.0,3.0,2.0,2.0,147800.0
2099.22,13.0,3.0,2.0,1.0,90000.0
1458.78,4.0,4.0,2.0,1.0,52100.0
1761.21,3.0,2.0,2.0,3.0,68500.0
711.6,2.0,3.0,2.0,1.0,22600.0
1401.852,8.0,4.0,2.0,2.0,60400.0
683.136,5.0,3.0,2.0,2.0,30300.0
5856.468,4.0,3.0,3.0,1.0,202100.0
1408.968,10.0,2.0,1.0,2.0,69100.0
967.776,13.0,3.0,2.0,2.0,53900.0
2145.474,6.0,2.0,1.0,2.0,88200.0
925.08,4.0,2.0,2.0,2.0,37200.0
377.148,5.0,2.0,2.0,2.0,19700.0
1779.0,10.0,3.0,2.0,2.0,77300.0
1177.698,6.0,1.0,2.0,2.0,49700.0
1501.476,1.0,1.0,2.0,1.0,49000.0
1569.078,10.0,3.0,2.0,2.0,69900.0
462.54,3.0,2.0,2.0,1.0,15700.0
1031.82,4.0,3.0,1.0,1.0,41900.0
1031.82,7.0,2.0,2.0,1.0,42500.0
1885.74,1.0,3.0,2.0,1.0,62100.0
768.528,3.0,4.0,2.0,1.0,26100.0
1127.886,3.0,3.0,2.0,3.0,46100.0
1245.3,11.0,2.0,2.0,5.0,71200.0
2455.02,9.0,4.0,1.0,1.0,100300.0
1152.792,2.0,4.0,2.0,3.0,45100.0
2063.64,4.0,1.0,1.0,2.0,82100.0
2277.12,6.0,1.0,2.0,1.0,84700.0
1899.972,10.0,4.0,2.0,1.0,77800.0
925.08,3.0,3.0,2.0,1.0,31800.0
1515.708,5.0,3.0,2.0,2.0,59500.0
1892.856,10.0,2.0,1.0,2.0,86200.0
1515.708,9.0,2.0,2.0,1.0,62900.0
1903.53,10.0,3.0,2.0,2.0,81600.0
601.302,2.0,1.0,2.0,2.0,22600.0
1771.884,8.0,2.0,2.0,2.0,73800.0
469.656,2.0,2.0,2.0,2.0,17800.0
1099.422,4.0,2.0,2.0,1.0,39800.0
2366.07,3.0,1.0,2.0,0.0,79200.0
1700.724,2.0,3.0,2.0,2.0,60900.0
1885.74,7.0,3.0,1.0,2.0,80600.0
818.34,13.0,2.0,2.0,2.0,48800.0
1245.3,2.0,3.0,1.0,2.0,49600.0
1889.298,7.0,4.0,2.0,1.0,72300.0
747.18,3.0,1.0,2.0,2.0,29500.0
2768.124,2.0,3.0,2.0,2.0,98400.0
1423.2,1.0,4.0,2.0,1.0,45700.0
1184.814,8.0,2.0,2.0,1.0,49600.0
711.6,5.0,1.0,1.0,3.0,39900.0
1601.1,12.0,3.0,2.0,2.0,74400.0
426.96,6.0,3.0,2.0,2.0,23000.0
1579.752,2.0,3.0,1.0,1.0,57800.0
523.026,8.0,3.0,1.0,1.0,30900.0
711.6,2.0,2.0,2.0,2.0,26300.0
1540.614,5.0,1.0,2.0,2.0,60700.0
540.816,8.0,3.0,2.0,2.0,30400.0
2184.612,2.0,3.0,2.0,3.0,81500.0
718.716,4.0,3.0,2.0,2.0,29800.0
1476.57,2.0,3.0,2.0,1.0,49500.0
1359.156,2.0,3.0,2.0,2.0,48900.0
1779.0,8.0,3.0,2.0,2.0,73900.0
1102.98,10.0,4.0,2.0,1.0,49800.0
1273.764,19.0,3.0,2.0,1.0,71200.0
1245.3,3.0,3.0,2.0,2.0,46600.0
1138.56,3.0,2.0,2.0,1.0,39500.0
900.174,8.0,4.0,2.0,2.0,42800.0
1423.2,7.0,4.0,2.0,2.0,59500.0
1149.234,1.0,3.0,2.0,2.0,39800.0
2768.124,11.0,3.0,2.0,2.0,113700.0
2134.8,4.0,3.0,1.0,2.0,84300.0
2134.8,5.0,2.0,2.0,2.0,81500.0
1526.382,5.0,4.0,2.0,1.0,56100.0
2063.64,3.0,1.0,1.0,1.0,76800.0
1992.48,7.0,2.0,2.0,2.0,79800.0
960.66,5.0,3.0,2.0,1.0,36400.0
761.412,5.0,4.0,2.0,2.0,32800.0
1206.162,10.0,6.0,2.0,2.0,56600.0
1152.792,4.0,3.0,2.0,2.0,45100.0
1529.94,12.0,1.0,2.0,1.0,68700.0
1921.32,6.0,3.0,2.0,1.0,71900.0
3095.46,7.0,4.0,2.0,2.0,118300.0
772.086,7.0,2.0,2.0,2.0,37000.0
711.6,18.0,2.0,2.0,1.0,49900.0
2768.124,2.0,2.0,2.0,2.0,98600.0
1956.9,6.0,2.0,2.0,2.0,76900.0
2120.568,7.0,3.0,2.0,2.0,84200.0
1245.3,5.0,4.0,2.0,1.0,46300.0
1177.698,6.0,1.0,2.0,2.0,49700.0
754.296,6.0,3.0,2.0,2.0,34500.0
1914.204,4.0,3.0,2.0,1.0,68200.0
878.826,9.0,4.0,2.0,2.0,43800.0
1921.32,8.0,3.0,1.0,2.0,83600.0
1889.298,13.0,2.0,2.0,1.0,82800.0
1184.814,4.0,4.0,2.0,1.0,42400.0
2444.346,10.0,3.0,2.0,2.0,100600.0
793.434,10.0,3.0,2.0,1.0,39000.0
1956.9,4.0,5.0,2.0,2.0,73000.0
1074.516,5.0,4.0,2.0,1.0,40300.0
1031.82,2.0,2.0,2.0,2.0,37600.0
3010.068,3.0,1.0,2.0,2.0,109000.0
1757.652,2.0,3.0,2.0,2.0,62900.0
3095.46,5.0,3.0,1.0,3.0,123300.0
1184.814,2.0,3.0,2.0,3.0,46400.0
1458.78,2.0,3.0,3.0,1.0,44100.0
1515.708,5.0,1.0,2.0,2.0,59900.0
711.6,7.0,4.0,1.0,2.0,39200.0
2067.198,1.0,3.0,1.0,3.0,80400.0
1761.21,4.0,4.0,2.0,2.0,66300.0
1423.2,4.0,4.0,2.0,2.0,54400.0
2540.412,15.0,2.0,2.0,2.0,112700.0
1177.698,5.0,3.0,2.0,2.0,47600.0
2213.076,2.0,2.0,2.0,1.0,75500.0
989.124,9.0,2.0,2.0,2.0,48000.0
711.6,6.0,4.0,2.0,2.0,32800.0
1494.36,11.0,3.0,1.0,2.0,73700.0
964.218,2.0,3.0,2.0,2.0,35000.0
1899.972,1.0,2.0,2.0,1.0,62800.0
3255.57,3.0,4.0,2.0,1.0,113500.0
796.992,6.0,3.0,2.0,1.0,32400.0
448.308,9.0,4.0,1.0,2.0,33300.0
989.124,4.0,3.0,2.0,1.0,35700.0
1152.792,4.0,4.0,2.0,1.0,41300.0
1444.548,4.0,4.0,2.0,2.0,55100.0
2383.86,2.0,3.0,2.0,1.0,81300.0
1227.51,5.0,4.0,2.0,1.0,45600.0
1515.708,4.0,4.0,2.0,1.0,54100.0
949.986,8.0,4.0,1.0,2.0,49300.0
1786.116,2.0,3.0,2.0,1.0,60300.0
1067.4,5.0,3.0,2.0,2.0,43800.0
1487.244,6.0,1.0,1.0,2.0,65300.0
1124.328,5.0,3.0,2.0,2.0,45800.0
1700.724,5.0,2.0,2.0,2.0,66200.0
857.478,10.0,3.0,2.0,5.0,55700.0
1779.0,2.0,3.0,2.0,1.0,60100.0
2543.97,4.0,2.0,2.0,2.0,94100.0
1245.3,6.0,3.0,1.0,2.0,56400.0
1825.254,11.0,1.0,1.0,1.0,82100.0
2455.02,3.0,3.0,1.0,2.0,93800.0
1494.36,6.0,3.0,1.0,2.0,65200.0
1423.2,7.0,1.0,1.0,1.0,61100.0
1544.172,9.0,2.0,2.0,2.0,67500.0
718.716,8.0,2.0,2.0,2.0,36800.0
1697.166,13.0,4.0,2.0,2.0,79300.0
2134.8,10.0,4.0,2.0,2.0,89600.0
1700.724,8.0,3.0,2.0,2.0,71100.0
640.44,12.0,2.0,2.0,2.0,40800.0
967.776,10.0,3.0,2.0,1.0,45200.0
1487.244,4.0,4.0,2.0,1.0,53100.0
2063.64,7.0,2.0,2.0,2.0,82300.0
2768.124,8.0,3.0,2.0,2.0,108600.0
2191.728,3.0,3.0,2.0,2.0,79900.0
1305.786,10.0,3.0,1.0,1.0,61800.0
2141.916,2.0,1.0,1.0,1.0,77900.0
3775.038,13.0,2.0,1.0,1.0,153800.0
1700.724,5.0,2.0,2.0,1.0,62600.0
676.02,2.0,4.0,2.0,2.0,24700.0
1992.48,2.0,3.0,1.0,2.0,75900.0
1245.3,4.0,2.0,2.0,2.0,48500.0
772.086,2.0,4.0,2.0,1.0,24500.0
587.07,5.0,4.0,2.0,2.0,26700.0
1996.038,13.0,2.0,3.0,3.0,89000.0
640.44,1.0,1.0,1.0,2.0,27000.0
1996.038,1.0,3.0,2.0,1.0,66000.0
391.38,4.0,2.0,2.0,2.0,18500.0
1921.32,10.0,4.0,2.0,2.0,82100.0
843.246,2.0,1.0,2.0,1.0,27600.0
1138.56,10.0,2.0,2.0,2.0,54900.0
772.086,2.0,2.0,2.0,1.0,24900.0
1707.84,5.0,4.0,2.0,1.0,62500.0
1245.3,4.0,3.0,2.0,1.0,44700.0
967.776,17.0,1.0,2.0,2.0,61000.0
732.948,8.0,4.0,2.0,2.0,36900.0
1885.74,5.0,4.0,2.0,2.0,72400.0
711.6,4.0,1.0,2.0,2.0,29900.0
711.6,13.0,4.0,1.0,1.0,45800.0
1163.466,5.0,3.0,2.0,1.0,43600.0
2063.64,2.0,2.0,1.0,2.0,78600.0
718.716,5.0,2.0,2.0,2.0,31700.0
2312.7,2.0,3.0,2.0,2.0,82400.0
1579.752,2.0,3.0,2.0,2.0,56700.0
426.96,14.0,3.0,2.0,1.0,33000.0
1099.422,19.0,3.0,1.0,1.0,69800.0
1889.298,5.0,3.0,2.0,1.0,69100.0
1889.298,14.0,3.0,2.0,3.0,91500.0
1177.698,2.0,2.0,2.0,3.0,46300.0
2590.224,5.0,3.0,2.0,1.0,93700.0
533.7,5.0,4.0,2.0,2.0,24800.0
2006.712,4.0,3.0,3.0,2.0,70400.0
2081.43,7.0,4.0,2.0,5.0,93400.0
1135.002,4.0,3.0,2.0,2.0,44400.0
1732.746,4.0,1.0,2.0,1.0,62200.0
2408.766,5.0,5.0,2.0,1.0,87000.0
893.058,2.0,2.0,2.0,2.0,32700.0
640.44,5.0,4.0,2.0,3.0,32200.0
2063.64,3.0,1.0,2.0,1.0,72100.0
711.6,7.0,2.0,1.0,1.0,36000.0
2914.002,6.0,5.0,2.0,2.0,110000.0
740.064,9.0,4.0,2.0,2.0,38900.0
5856.468,2.0,3.0,2.0,2.0,207000.0
3202.2,9.0,2.0,2.0,1.0,122200.0
914.406,10.0,3.0,2.0,2.0,46900.0
1163.466,7.0,2.0,2.0,1.0,47100.0
925.08,6.0,4.0,2.0,1.0,36700.0
2782.356,10.0,2.0,2.0,1.0,109100.0
1743.42,9.0,4.0,0.0,2.0,83600.0
1903.53,4.0,2.0,2.0,2.0,71600.0
1206.162,6.0,4.0,2.0,1.0,46600.0
1074.516,10.0,4.0,2.0,1.0,48800.0
2540.412,4.0,3.0,2.0,1.0,90200.0
1067.4,10.0,3.0,2.0,2.0,52300.0
1127.886,6.0,4.0,1.0,2.0,52100.0
711.6,2.0,1.0,4.0,1.0,13500.0
2213.076,6.0,3.0,2.0,2.0,85700.0
1771.884,5.0,1.0,2.0,1.0,65300.0
1255.974,1.0,3.0,2.0,2.0,43600.0
1889.298,5.0,4.0,2.0,1.0,68900.0
1380.504,3.0,4.0,2.0,2.0,51200.0
1529.94,6.0,3.0,2.0,2.0,61700.0
2063.64,3.0,3.0,2.0,1.0,71800.0
3255.57,4.0,3.0,2.0,3.0,122500.0
796.992,4.0,2.0,2.0,3.0,36300.0
384.264,9.0,5.0,2.0,2.0,26200.0
1779.0,7.0,3.0,2.0,2.0,72200.0
569.28,2.0,4.0,2.0,2.0,21000.0
1355.598,6.0,4.0,2.0,2.0,55400.0
590.628,8.0,2.0,2.0,2.0,32300.0
1430.316,1.0,1.0,2.0,1.0,46500.0
711.6,7.0,1.0,1.0,2.0,39700.0
2063.64,3.0,4.0,2.0,2.0,75200.0
1892.856,6.0,3.0,0.0,2.0,83900.0
1487.244,5.0,4.0,2.0,2.0,58300.0
1700.724,8.0,3.0,2.0,2.0,71100.0
3323.172,18.0,4.0,1.0,2.0,149700.0
1971.132,2.0,2.0,2.0,2.0,70600.0
590.628,8.0,3.0,3.0,2.0,27400.0
1451.664,3.0,4.0,2.0,2.0,53700.0
2138.358,2.0,3.0,2.0,1.0,72700.0
925.08,6.0,3.0,1.0,1.0,41600.0
1910.646,7.0,4.0,2.0,2.0,76600.0
711.6,8.0,3.0,2.0,1.0,32800.0
640.44,2.0,4.0,2.0,2.0,23500.0
2383.86,3.0,1.0,1.0,2.0,91700.0
796.992,6.0,1.0,1.0,2.0,41000.0
1974.69,6.0,1.0,1.0,2.0,82400.0
1601.1,8.0,3.0,2.0,2.0,67600.0
2138.358,2.0,3.0,2.0,2.0,76300.0
2134.8,3.0,3.0,2.0,1.0,74300.0
1451.664,6.0,2.0,1.0,1.0,60300.0
1184.814,4.0,2.0,2.0,1.0,42800.0
2782.356,5.0,4.0,2.0,2.0,103900.0
747.18,5.0,2.0,3.0,2.0,28000.0
1732.746,6.0,2.0,2.0,2.0,69000.0
3010.068,1.0,3.0,2.0,1.0,101600.0
587.07,2.0,4.0,2.0,1.0,18000.0
4643.19,6.0,2.0,2.0,1.0,167700.0
1757.652,3.0,1.0,2.0,2.0,65000.0
754.296,6.0,5.0,2.0,1.0,30500.0
1334.25,3.0,4.0,2.0,2.0,49600.0
1298.67,6.0,1.0,1.0,2.0,58700.0
1707.84,4.0,3.0,2.0,3.0,68200.0
3241.338,3.0,3.0,2.0,1.0,113200.0
651.114,5.0,2.0,1.0,2.0,34000.0
2134.8,9.0,2.0,1.0,2.0,93000.0
2262.888,13.0,3.0,2.0,2.0,99400.0
2383.86,5.0,3.0,2.0,2.0,90000.0
761.412,4.0,2.0,2.0,1.0,27900.0
523.026,2.0,3.0,1.0,2.0,24300.0
925.08,5.0,3.0,1.0,1.0,39900.0
1871.508,7.0,4.0,2.0,3.0,78800.0
768.528,5.0,4.0,2.0,1.0,29500.0
2145.474,4.0,3.0,3.0,2.0,75200.0
843.246,2.0,4.0,1.0,2.0,35300.0
1779.0,5.0,3.0,1.0,1.0,69900.0
893.058,2.0,2.0,2.0,1.0,29100.0
1366.272,10.0,1.0,2.0,2.0,63100.0
1601.1,4.0,4.0,3.0,2.0,55900.0
914.406,8.0,2.0,2.0,2.0,43700.0
1433.874,2.0,3.0,1.0,1.0,52700.0
498.12,10.0,4.0,2.0,2.0,32100.0
2312.7,2.0,2.0,2.0,1.0,79000.0
711.6,4.0,4.0,2.0,2.0,29400.0
1487.244,7.0,3.0,2.0,3.0,65500.0
1889.298,12.0,4.0,2.0,2.0,84400.0
1263.09,2.0,2.0,1.0,1.0,46800.0
1423.2,1.0,2.0,0.0,3.0,62700.0
1665.144,6.0,2.0,2.0,2.0,66600.0
1529.94,12.0,2.0,1.0,2.0,76800.0
1380.504,3.0,4.0,2.0,5.0,62000.0
2205.96,3.0,3.0,2.0,2.0,80400.0
2455.02,7.0,3.0,2.0,1.0,92300.0
1423.2,5.0,3.0,2.0,2.0,56300.0
1067.4,10.0,3.0,2.0,2.0,52300.0
533.7,12.0,3.0,2.0,2.0,36900.0
2205.96,5.0,3.0,1.0,2.0,88500.0
914.406,3.0,3.0,2.0,1.0,31400.0
1700.724,4.0,3.0,1.0,2.0,69000.0
1601.1,10.0,4.0,2.0,2.0,70800.0
2543.97,2.0,3.0,2.0,2.0,90600.0
1433.874,8.0,2.0,2.0,3.0,65500.0
960.66,7.0,4.0,2.0,2.0,43200.0
1754.094,2.0,4.0,2.0,2.0,62600.0
1124.328,7.0,3.0,0.0,2.0,58600.0
754.296,1.0,2.0,2.0,1.0,22600.0
1124.328,9.0,4.0,2.0,1.0,48800.0
1384.062,4.0,2.0,1.0,1.0,54500.0
836.13,2.0,3.0,2.0,2.0,30500.0
925.08,4.0,4.0,1.0,2.0,41600.0
2099.22,21.0,1.0,2.0,1.0,104000.0
